Header,seconds,nanoseconds,Orientation.x,Orientation.y,Orientation.z,Orientation.w,Linear.x,Linear.y,Linear.z,Angular.x,Angular.y,Angular.z,Magnetic.x,Magnetic.y,Magnetic.z,Roll,Pitch,Yaw
78,58209,863097209,0.00654346808211058,-0.00807884135279604,0.997310715210558,0.0725482782294676,-0.148,0.144,-9.555,-0.000175,0.000623,0.000042,-0.00001605,-0.00000631,0.00002118,-0.869,-0.815,171.685
79,58209,888092209,0.00654382058183493,-0.00807855583244931,0.997313879776992,0.072504762271306,-0.144,0.135,-9.515,0.000018,-0.00051,0.000402,-0.00001585,-0.00000611,0.00002073,-0.869,-0.815,171.69
80,58209,913693209,0.00656080406077486,-0.00808016293430629,0.99730994852082,0.0725571043966779,-0.139,0.153,-9.533,-0.00012,-0.002581,-0.000068,-0.00001595,-0.00000631,0.00002146,-0.869,-0.817,171.684
81,58209,938101209,0.00656157811325768,-0.00807134524295358,0.997311285203038,0.072539640785554,-0.132,0.14,-9.528,-0.000244,-0.00219,0.000432,-0.00001614,-0.00000601,0.00002117,-0.868,-0.817,171.686
82,58209,963382209,0.00656277400340204,-0.00806218391143904,0.997316417388729,0.0724699578782119,-0.13,0.168,-9.593,0.000301,0.003342,0.000714,-0.00001585,-0.00000642,0.00002074,-0.867,-0.817,171.694
83,58209,988404209,0.00658067314959344,-0.00806304489619052,0.997320708653628,0.0724091578360501,-0.154,0.142,-9.518,-0.000273,-0.001571,0.000964,-0.0000161,-0.00000611,0.00002078,-0.867,-0.819,171.701
84,58210,14330210,0.00658965690130147,-0.00805526011462896,0.997317551569431,0.0724526779212771,-0.176,0.133,-9.561,-0.000172,0.002568,0.001218,-0.000016,-0.00000601,0.00002078,-0.866,-0.82,171.696
85,58210,38182210,0.00658179650292154,-0.00804575324014411,0.9973195853003,0.0724264494920963,-0.154,0.145,-9.543,0.000454,0.000076,0.000999,-0.00001605,-0.00000641,0.00002123,-0.865,-0.819,171.699
86,58210,64302210,0.00659099133940125,-0.00804598173497928,0.997323940713239,0.0723655877561997,-0.149,0.169,-9.528,0.000247,0.001155,0.000463,-0.000016,-0.00000591,0.0000205,-0.865,-0.82,171.706
87,58210,88299210,0.00657428662485129,-0.0080441469124285,0.997330385930549,0.0722784321595903,-0.136,0.142,-9.553,-0.000914,-0.001053,-0.000058,-0.00001595,-0.00000626,0.00002062,-0.865,-0.818,171.716
88,58210,113129210,0.00656474165027787,-0.00805239231885517,0.997328489962106,0.0723045382732902,-0.136,0.149,-9.515,-0.000581,0.002299,-0.00058,-0.00001605,-0.00000606,0.00002089,-0.866,-0.817,171.713
89,58210,138146210,0.00656396998023921,-0.00806121021560129,0.997327157548593,0.0723220022123481,-0.126,0.153,-9.588,-0.000528,-0.000052,-0.001234,-0.00001595,-0.00000636,0.00002084,-0.867,-0.817,171.711
90,58210,170513210,0.00656298971510732,-0.00807838777035446,0.997329540612543,0.0722873034398459,-0.143,0.149,-9.538,-0.00045,-0.001861,0.001493,-0.00001595,-0.00000662,0.00002085,-0.869,-0.817,171.715
91,58210,190060210,0.00656355367697264,-0.00807792956755108,0.997334584787917,0.0722176765268983,-0.174,0.17,-9.609,0.000848,0.002769,0.000005,-0.00001595,-0.00000611,0.00002067,-0.869,-0.817,171.723
92,58210,213657210,0.00657212092251863,-0.00808686077648162,0.997338857057189,0.0721568715592782,-0.121,0.142,-9.535,0.000457,-0.000722,0.000254,-0.0000161,-0.00000611,0.00002123,-0.87,-0.818,171.73
93,58210,238727210,0.00657998276550768,-0.00809636520908269,0.997336830090199,0.0721831008120355,-0.15,0.15,-9.576,-0.00022,-0.000594,-0.000254,-0.00001581,-0.00000657,0.00002125,-0.871,-0.819,171.727
94,58210,263283210,0.00658945732234145,-0.00808817576756866,0.997338093364741,0.0721656981434523,-0.161,0.136,-9.554,-0.000222,0.000268,0.000163,-0.0000159,-0.00000616,0.00002045,-0.87,-0.82,171.729
95,58210,288716210,0.00659023370111733,-0.0080875431878106,0.997345016179374,0.0720699602269413,-0.144,0.137,-9.553,0.001166,0.003143,0.000393,-0.00001605,-0.00000601,0.00002112,-0.87,-0.82,171.74
96,58210,315154210,0.00659121512952282,-0.00807855212202342,0.997348230411859,0.0720263852561126,-0.141,0.157,-9.54,0.000986,-0.000534,0.000397,-0.00001595,-0.00000641,0.00002113,-0.869,-0.82,171.745
97,58210,338174210,0.00659107413118561,-0.0080786671591987,0.997346973162383,0.0720437922555511,-0.125,0.144,-9.54,-0.00008,0.00216,-0.001005,-0.00001585,-0.00000621,0.00002079,-0.869,-0.82,171.743
98,58210,363735210,0.00659198452248185,-0.00806973356590605,0.997349557817211,0.0720089207115583,-0.18,0.143,-9.528,0.000589,0.003066,0.001852,-0.000016,-0.00000611,0.00002112,-0.868,-0.82,171.747
99,58210,388574210,0.00659184959719316,-0.00807803442428194,0.99735388427485,0.0719480534872025,-0.149,0.147,-9.583,0.000071,-0.000499,0.000289,-0.0000161,-0.00000646,0.00002118,-0.869,-0.82,171.754
100,58210,413695210,0.00659254788009906,-0.00806927333890434,0.997354582557756,0.0719392924018248,-0.13,0.145,-9.529,0.001017,0.003582,0.000292,-0.00001605,-0.00000657,0.00002118,-0.868,-0.82,171.755
101,58210,438091210,0.00658391466317528,-0.00806858903821996,0.997355277304551,0.0719305273955554,-0.095,0.138,-9.559,-0.000147,0.000153,-0.000029,-0.00001595,-0.00000616,0.00002073,-0.868,-0.819,171.756
102,58210,463732210,0.0065837738387278,-0.00806870394797958,0.997354021728109,0.0719479345180002,-0.162,0.13,-9.537,-0.000354,-0.001224,0.001107,-0.00001614,-0.00000606,0.00002134,-0.868,-0.819,171.754
103,58210,488109210,0.00657535183981117,-0.0080678475077514,0.99735659949617,0.0719130588016614,-0.145,0.153,-9.538,-0.000249,-0.002807,-0.001231,-0.00001609,-0.00000606,0.00002134,-0.868,-0.818,171.758
104,58210,513121210,0.00656630253290893,-0.00807569526512305,0.997359105532979,0.0718782402920896,-0.114,0.152,-9.511,-0.000713,-0.000987,0.000616,-0.00001595,-0.00000657,0.00002085,-0.869,-0.817,171.762
105,58210,538554210,0.00654840901749984,-0.00808303194524192,0.997360422855947,0.0718607671439573,-0.131,0.14,-9.55,0.000702,0.001286,0.000756,-0.0000159,-0.00000606,0.00002056,-0.87,-0.815,171.764
106,58210,563232210,0.0065474288389536,-0.00809202124971788,0.997357215810827,0.0719043422733904,-0.114,0.152,-9.528,0.000685,0.001257,0.000041,-0.0000159,-0.00000621,0.00002079,-0.871,-0.815,171.759
107,58210,592426210,0.00654687204685551,-0.00810066770109885,0.997357772602925,0.0718956958220094,-0.136,0.152,-9.548,0.000266,-0.000427,-0.000736,-0.0000159,-0.00000626,0.00002107,-0.872,-0.815,171.76
108,58210,613814210,0.00653866318142904,-0.00809964182553171,0.997362229232404,0.0718347087880805,-0.121,0.127,-9.536,-0.000364,0.000804,0.000937,-0.00001595,-0.00000606,0.00002084,-0.872,-0.814,171.767
109,58210,639149210,0.00653880454585123,-0.00809952770309688,0.997363482832682,0.071817301522405,-0.142,0.147,-9.497,0.00029,-0.000136,0.00035,-0.00001605,-0.00000616,0.00002067,-0.872,-0.814,171.769
110,58210,664140210,0.00655753594689,-0.00808331476775062,0.997364117414141,0.071808607000712,-0.161,0.13,-9.558,-0.000115,-0.000501,0.001357,-0.00001595,-0.00000606,0.00002124,-0.87,-0.816,171.77
111,58210,692403210,0.00656770413398749,-0.00806636124753505,0.9973660711838,0.0717824430485822,-0.135,0.113,-9.5,0.000234,-0.000024,-0.001544,-0.00001595,-0.00000647,0.00002073,-0.868,-0.817,171.773
112,58210,713717210,0.00657592238785404,-0.00807557561682791,0.997367186603236,0.0717651545692717,-0.133,0.13,-9.554,-0.002092,-0.000625,0.000152,-0.0000159,-0.00000647,0.00002062,-0.869,-0.818,171.775
113,58210,738786210,0.00658469660388635,-0.00807614348126588,0.997367745919585,0.0717565124319138,-0.146,0.132,-9.514,-0.001094,-0.000622,0.000865,-0.00001595,-0.00000601,0.00002067,-0.869,-0.819,171.776
114,58210,764169210,0.00657620427461472,-0.00807534606891399,0.997369691072075,0.0717303398430418,-0.154,0.146,-9.58,0.000444,0.00122,-0.000206,-0.000016,-0.00000657,0.00002124,-0.869,-0.818,171.779
115,58210,788170210,0.00656652183694962,-0.00808371126469,0.997366556630342,0.0717738540033125,-0.146,0.13,-9.557,0.000105,0.002346,-0.000261,-0.00001615,-0.00000641,0.00002128,-0.87,-0.817,171.774
116,58210,813197210,0.00655788864179051,-0.00808302863357323,0.997367249706278,0.0717650887131438,-0.111,0.146,-9.562,-0.000235,0.002169,-0.000194,-0.0000159,-0.00000606,0.0000205,-0.87,-0.816,171.775
117,58210,838160210,0.00655824132420573,-0.00808274248400691,0.997370380099569,0.0717215702889449,-0.127,0.147,-9.515,-0.000854,-0.00167,0.000099,-0.000016,-0.00000606,0.00002123,-0.87,-0.816,171.78
118,58210,863911210,0.00654981967296459,-0.00808188890915488,0.997372949735112,0.07168669381826,-0.139,0.15,-9.551,-0.000194,0.00089,0.000831,-0.00001595,-0.00000641,0.0000209,-0.87,-0.815,171.784
119,58210,888192210,0.00655044525713368,-0.00807318518792565,0.997373020224921,0.071686636657571,-0.162,0.131,-9.513,-0.000299,-0.000304,0.000569,-0.00001585,-0.00000636,0.00002107,-0.869,-0.815,171.784
120,58210,913755210,0.00655845292766163,-0.00808257078688065,0.997372257424095,0.0716954591688776,-0.138,0.135,-9.549,-0.000628,-0.003069,-0.000435,-0.00001605,-0.00000616,0.00002112,-0.87,-0.816,171.783
121,58210,939156210,0.00654981967296459,-0.00808188890915488,0.997372949735112,0.07168669381826,-0.162,0.16,-9.502,0.000154,0.002206,0.000341,-0.00001605,-0.00000657,0.00002129,-0.87,-0.815,171.784
122,58210,963898210,0.00655950132602258,-0.00807352362807383,0.997376080515142,0.0716431795416227,-0.153,0.158,-9.59,-0.00087,0.000129,-0.000587,-0.00001595,-0.00000647,0.00002113,-0.869,-0.816,171.789
123,58210,988637210,0.00655086795914224,-0.00807284219634763,0.99737677236126,0.0716344142301079,-0.125,0.109,-9.515,-0.001008,0.001024,-0.000714,-0.000016,-0.00000611,0.00002061,-0.869,-0.815,171.79
124,58211,13418211,0.00656820514149099,-0.0080741478923852,0.997376013759241,0.071643241096129,-0.146,0.141,-9.541,-0.00214,0.002172,0.000593,-0.00001595,-0.00000631,0.00002135,-0.869,-0.817,171.789
125,58211,38177211,0.00655978314116534,-0.00807329465336434,0.997378580726245,0.0716083645050109,-0.131,0.141,-9.573,-0.000546,-0.002355,0.001088,-0.00001604,-0.00000591,0.00002117,-0.869,-0.816,171.793
126,58211,63117211,0.00656013539885374,-0.00807300842114415,0.997381704281141,0.0715648455865523,-0.167,0.149,-9.532,0.000469,0.001228,-0.000066,-0.000016,-0.00000647,0.00002079,-0.869,-0.816,171.798
127,58211,88178211,0.00656863792255454,-0.00808199187628834,0.997385312801952,0.0715127415927066,-0.139,0.131,-9.526,-0.000131,0.001176,0.000151,-0.00001595,-0.00000606,0.00002056,-0.87,-0.817,171.804
128,58211,113116211,0.00656883926332491,-0.00807363200185754,0.997381637530074,0.0715649071463014,-0.124,0.147,-9.544,0.001319,0.002131,0.000085,-0.000016,-0.00000611,0.00002084,-0.869,-0.817,171.798
129,58211,138276211,0.00657657653028326,-0.0080914336121346,0.997383927113831,0.0715302682662014,-0.146,0.164,-9.496,-0.000956,0.000655,-0.000207,-0.00001605,-0.00000652,0.00002095,-0.871,-0.818,171.802
130,58211,163153211,0.00657609368375123,-0.0081000226552907,0.997385104752562,0.0715129180118392,-0.135,0.156,-9.57,-0.000745,0.001128,0.001274,-0.0000159,-0.00000606,0.00002079,-0.872,-0.818,171.804
131,58211,191522211,0.00656753114894522,-0.00809928490886724,0.997386419575562,0.0714954485601277,-0.134,0.145,-9.535,0.00133,0.000178,0.000659,-0.0000159,-0.00000601,0.00002067,-0.872,-0.817,171.806
132,58211,215306211,0.0065587565681682,-0.00809871917380424,0.997385862385713,0.0715040906041793,-0.151,0.152,-9.532,0.00023,-0.00135,0.000742,-0.000016,-0.00000606,0.00002146,-0.872,-0.816,171.805
133,58211,238590211,0.00654984065683069,-0.00809826760311438,0.99738405676048,0.0715301402850959,-0.121,0.123,-9.551,-0.000194,-0.0015,0.000072,-0.0000161,-0.00000652,0.00002084,-0.872,-0.815,171.802
134,58211,263873211,0.00654170207749398,-0.00809718764951075,0.997389114684772,0.071460447762557,-0.132,0.156,-9.546,-0.000416,-0.001446,0.000687,-0.00001595,-0.00000662,0.00002062,-0.872,-0.814,171.81
135,58211,288892211,0.00652512954767695,-0.00808706762202561,0.997391188770993,0.0714341555815412,-0.145,0.129,-9.555,0.000243,0.002257,0.00127,-0.00001609,-0.00000591,0.00002072,-0.871,-0.812,171.813
136,58211,313332211,0.00652548240635747,-0.00808678290184057,0.997394304724579,0.0713906361131185,-0.137,0.148,-9.622,-0.000234,0.003017,0.00197,-0.00001595,-0.00000652,0.00002141,-0.871,-0.812,171.818
137,58211,338251211,0.00652541183561523,-0.00808683984710928,0.997393681685774,0.0713993400176789,-0.174,0.134,-9.527,-0.000854,-0.00078,0.000213,-0.00001605,-0.00000657,0.00002146,-0.871,-0.812,171.817
138,58211,363180211,0.00651733094245124,-0.00807751380491608,0.997393818585295,0.0713992213960401,-0.139,0.133,-9.546,0.000253,0.0038,0.000785,-0.00001595,-0.00000596,0.00002056,-0.87,-0.811,171.817
139,58211,388167211,0.00653509137745172,-0.00807847294492426,0.997396800210996,0.0713558251611798,-0.136,0.141,-9.527,-0.00165,0.000838,0.001056,-0.0000159,-0.00000601,0.00002118,-0.87,-0.813,171.822
140,58211,414218211,0.00653530286913929,-0.00807830185386365,0.997398667960328,0.0713297133495606,-0.132,0.151,-9.507,-0.001207,0.001193,0.000342,-0.00001595,-0.00000652,0.00002124,-0.87,-0.813,171.825
141,58211,438679211,0.00653487988128508,-0.00807864403044798,0.997394931778059,0.0713819369238924,-0.145,0.145,-9.564,-0.000548,0.001759,-0.000068,-0.00001595,-0.00000647,0.00002079,-0.87,-0.813,171.819
142,58211,463083211,0.00653466838063949,-0.00807881511043468,0.997393062661519,0.0714080486376804,-0.138,0.141,-9.555,0.000176,0.003381,0.000224,-0.00001595,-0.00000611,0.00002112,-0.87,-0.813,171.816
143,58211,494114211,0.00650807445668246,-0.00808553877420932,0.997394437391422,0.0713905126066918,-0.135,0.13,-9.521,-0.001313,0.002323,0.000928,-0.00001605,-0.00000641,0.00002135,-0.871,-0.81,171.818
144,58211,513797211,0.00650807445668246,-0.00808553877420932,0.997394437391422,0.0713905126066918,-0.153,0.128,-9.504,-0.000134,-0.001699,0.000013,-0.0000161,-0.00000646,0.00002118,-0.871,-0.81,171.818
145,58211,539300211,0.00649066650502498,-0.00808429464411508,0.997394569754441,0.0713903890785183,-0.121,0.175,-9.537,-0.000612,0.001463,0.000395,-0.0000159,-0.00000611,0.00002079,-0.871,-0.808,171.818
146,58211,564644211,0.00648976100320985,-0.00809322509372398,0.997392006563372,0.0714252613099536,-0.093,0.154,-9.612,0.000358,0.000381,-0.000265,-0.00001595,-0.00000631,0.00002141,-0.872,-0.808,171.814
147,58211,592047211,0.00648105704889822,-0.00809260272450423,0.997392072638534,0.0714251994640617,-0.134,0.142,-9.515,-0.001593,-0.001367,0.001194,-0.000016,-0.00000601,0.00002118,-0.872,-0.807,171.814
148,58211,616303211,0.00647263555355018,-0.00809175442199463,0.997394631237735,0.0713903220157173,-0.124,0.179,-9.558,0.001005,-0.0005,-0.000539,-0.000016,-0.00000641,0.00002073,-0.872,-0.806,171.818
149,58211,638221211,0.0064728473929674,-0.00809158496601911,0.997396499890193,0.0713642102608699,-0.148,0.141,-9.543,0.00009,0.001892,0.000792,-0.000016,-0.00000616,0.00002067,-0.872,-0.806,171.821
150,58211,663141211,0.00648091580534851,-0.00809271583905616,0.997390825881723,0.0714426072287827,-0.161,0.138,-9.555,-0.000762,-0.00009,-0.000906,-0.00001599,-0.0000056,0.00002106,-0.872,-0.807,171.812
151,58211,688166211,0.00648105704889822,-0.00809260272450423,0.997392072638534,0.0714251994640617,-0.135,0.151,-9.524,0.001127,0.001683,-0.000601,-0.000016,-0.00000657,0.00002124,-0.872,-0.807,171.814
152,58211,713818211,0.00649038430595221,-0.00808452120619213,0.997392077152106,0.0714252046733853,-0.171,0.134,-9.542,-0.000041,-0.000759,0.000226,-0.00001595,-0.00000626,0.00002062,-0.871,-0.808,171.814
153,58211,738147211,0.0064917717066558,-0.00806700012772016,0.99739346455281,0.0714076835949132,-0.156,0.124,-9.487,0.000508,0.000099,-0.000442,-0.000016,-0.00000616,0.00002078,-0.869,-0.808,171.816
154,58211,763253211,0.00649232453385573,-0.0080583528839924,0.99739291172561,0.0714163308386411,-0.155,0.14,-9.507,0.000521,-0.000467,0.000203,-0.00001605,-0.00000611,0.00002117,-0.868,-0.808,171.815
155,58211,788832211,0.00650095816718421,-0.00805903191081732,0.997392222333182,0.0714250962676717,-0.127,0.113,-9.526,0.00003,-0.001103,0.000212,-0.00001595,-0.00000636,0.00002062,-0.868,-0.809,171.814
156,58211,814033211,0.00651063670728139,-0.00805066631982636,0.99739534198211,0.0713815814749312,-0.147,0.141,-9.523,0.000723,-0.002911,0.001043,-0.00001595,-0.00000621,0.00002067,-0.867,-0.81,171.819
157,58211,838299211,0.00650200297376298,-0.00804998758835912,0.997396031062644,0.0713728160971848,-0.117,0.129,-9.552,-0.000736,-0.001541,0.000333,-0.000016,-0.00000596,0.00002072,-0.867,-0.809,171.82
158,58211,863189211,0.00649288709719433,-0.00805789961459815,0.997397895095471,0.0713466995036777,-0.157,0.15,-9.517,-0.002243,0.000657,0.000311,-0.00001615,-0.00000662,0.00002123,-0.868,-0.808,171.823
159,58211,888274211,0.00647471570140469,-0.00806547318394272,0.997396711385589,0.0713640407776654,-0.116,0.149,-9.563,-0.000628,0.004609,-0.00025,-0.000016,-0.00000652,0.00002112,-0.869,-0.806,171.821
160,58211,913810211,0.00649212368975845,-0.00806671686306462,0.997396579351335,0.0713641640272161,-0.139,0.137,-9.509,-0.000419,-0.001671,0.000774,-0.0000159,-0.00000601,0.00002062,-0.869,-0.808,171.821
161,58211,938832211,0.00648391241343729,-0.0080656989591898,0.997401002930455,0.0713031747781088,-0.142,0.133,-9.555,0.000046,0.001544,0.00009,-0.00001605,-0.00000626,0.00002123,-0.869,-0.807,171.828
162,58211,968365211,0.00650035819150742,-0.00808412260123385,0.997403218156158,0.0712685955866255,-0.152,0.157,-9.539,-0.001429,-0.002617,0.000348,-0.000016,-0.00000657,0.00002113,-0.871,-0.809,171.832
163,58211,988187211,0.00650822841822054,-0.00809361797455008,0.997401215201163,0.0712948260828358,-0.159,0.149,-9.566,0.00027,-0.002039,0.00014,-0.0000161,-0.00000657,0.00002078,-0.872,-0.81,171.829
164,58212,13744212,0.00650851093481955,-0.00809339078959047,0.997403703252421,0.0712600101690704,-0.154,0.134,-9.528,-0.000016,-0.00017,0.000114,-0.00001609,-0.00000565,0.00002094,-0.872,-0.81,171.833
165,58212,38056212,0.00651749752105693,-0.0080937842151321,0.997406123797753,0.0712252560113572,-0.151,0.147,-9.506,0.000657,-0.002856,0.000489,-0.00001605,-0.00000641,0.00002129,-0.872,-0.811,171.837
166,58212,63081212,0.00650969719722473,-0.00808423235708929,0.997408746295228,0.0711903212759832,-0.153,0.132,-9.523,-0.000027,0.002451,0.000207,-0.000016,-0.00000646,0.00002118,-0.871,-0.81,171.841
167,58212,88079212,0.00651024797720083,-0.00807558513641472,0.997408195515252,0.0711989684966579,-0.133,0.129,-9.568,0.00117,0.001618,-0.000364,-0.00001595,-0.00000586,0.00002073,-0.87,-0.81,171.84
168,58212,113080212,0.00651079890809931,-0.00806693792535438,0.997407644584354,0.0712076157077181,-0.146,0.163,-9.532,-0.000296,-0.001591,0.001137,-0.00001605,-0.00000611,0.00002129,-0.869,-0.81,171.839
169,58212,138096212,0.00650264590428631,-0.00805767017657831,0.997407159694994,0.0712162013641092,-0.151,0.152,-9.575,0.001627,0.001297,-0.001268,-0.000016,-0.00000601,0.00002134,-0.868,-0.809,171.838
170,58212,163219212,0.00649422305828905,-0.00805682294239116,0.997409711116083,0.0711813236901056,-0.145,0.139,-9.54,-0.000004,0.002571,0.000404,-0.0000159,-0.00000637,0.00002051,-0.868,-0.808,171.842
171,58212,188095212,0.00649443398319488,-0.00805665292126806,0.997411574296973,0.0711552115405398,-0.189,0.131,-9.552,0.000268,-0.001546,0.000208,-0.00001585,-0.00000596,0.00002051,-0.868,-0.808,171.845
172,58212,213099212,0.00647660394436141,-0.00805575201217405,0.997407979255643,0.0712073126725107,-0.116,0.139,-9.509,0.000245,0.000673,-0.000296,-0.000016,-0.00000591,0.00002061,-0.868,-0.806,171.839
173,58212,238113212,0.00646763029564395,-0.0080635533692921,0.997411080866935,0.0711637873449166,-0.147,0.165,-9.568,-0.000503,-0.002456,0.000452,-0.00001605,-0.00000662,0.00002124,-0.869,-0.805,171.844
174,58212,263163212,0.00645899653771909,-0.00806287691014101,0.997411767664481,0.0711550216363808,-0.124,0.16,-9.559,0.000392,0.003274,-0.000099,-0.00001595,-0.00000611,0.00002073,-0.869,-0.804,171.845
175,58212,288684212,0.00645913726048459,-0.00806276417815701,0.997413009401973,0.0711376135062001,-0.125,0.145,-9.496,-0.000409,-0.000338,0.00027,-0.0000161,-0.00000616,0.00002061,-0.869,-0.804,171.847
176,58212,313715212,0.00646825131659635,-0.00805484931530667,0.997411151196734,0.0711637309014852,-0.14,0.158,-9.582,0.000526,0.000257,0.00029,-0.00001595,-0.00000611,0.00002124,-0.868,-0.805,171.844
177,58212,338677212,0.00646839189925248,-0.00805473642179753,0.997412393086232,0.0711463227820625,-0.162,0.151,-9.501,0.000644,0.001029,0.000975,-0.00001605,-0.00000646,0.00002084,-0.868,-0.805,171.846
178,58212,363748212,0.00646770066317553,-0.00806349692826333,0.997411701850155,0.0711550832885284,-0.163,0.141,-9.539,-0.000195,-0.00079,0.000116,-0.0000162,-0.00000662,0.00002066,-0.869,-0.805,171.845
179,58212,388263212,0.00646798212837637,-0.0080632711580076,0.997414185023462,0.071120267008795,-0.157,0.155,-9.58,0.001264,0.002119,0.000599,-0.00001605,-0.00000591,0.00002049,-0.869,-0.805,171.849
180,58212,413865212,0.00646840431140057,-0.0080629324842025,0.997417907504699,0.0710680424267244,-0.133,0.144,-9.57,-0.000219,0.004854,0.001263,-0.00001605,-0.00000657,0.00002107,-0.869,-0.805,171.855
181,58212,438575212,0.006467502368278,-0.00807186236048655,0.997415355752063,0.0711029152787414,-0.124,0.168,-9.544,-0.000583,-0.000887,-0.000119,-0.0000159,-0.00000662,0.00002113,-0.87,-0.805,171.851
182,58212,464462212,0.00645893907968563,-0.00807113007016255,0.997416662395554,0.0710854453532447,-0.15,0.148,-9.515,-0.001626,-0.000619,0.000964,-0.0000159,-0.00000586,0.00002067,-0.87,-0.804,171.853
183,58212,489120212,0.00644174200889747,-0.0080697226069049,0.9974186544661,0.0710592095366463,-0.093,0.146,-9.566,-0.001104,-0.000143,0.000083,-0.00001595,-0.00000596,0.00002129,-0.87,-0.802,171.856
184,58212,518011212,0.00644236211723732,-0.00806101848682712,0.997418724849736,0.0710591533191368,-0.172,0.14,-9.523,0.000346,-0.001451,-0.000157,-0.00001595,-0.00000667,0.00002135,-0.869,-0.802,171.856
185,58212,541923212,0.00644215107805909,-0.00806118714471046,0.997416864183642,0.0710852656559367,-0.161,0.142,-9.532,-0.000416,-0.000194,0.000233,-0.000016,-0.00000652,0.0000209,-0.869,-0.802,171.853
186,58212,563335212,0.00645099595184847,-0.00806169396650508,0.997418039046632,0.0710679191055308,-0.186,0.149,-9.595,-0.000273,0.001102,0.001789,-0.00001605,-0.00000596,0.00002106,-0.869,-0.803,171.855
187,58212,588358212,0.00645867128502919,-0.00807955236723482,0.997419692664345,0.0710419811389022,-0.153,0.135,-9.516,-0.000424,0.001873,0.001713,-0.00001615,-0.00000672,0.00002112,-0.871,-0.804,171.858
188,58212,613266212,0.00645860077738782,-0.00807960872946679,0.997419072668127,0.0710506852650277,-0.151,0.15,-9.558,-0.000184,-0.000074,0.000833,-0.00001605,-0.00000651,0.00002123,-0.871,-0.804,171.857
189,58212,638321212,0.00645950253512145,-0.00807067913148156,0.997421622665192,0.0710158123609783,-0.106,0.145,-9.538,0.00095,0.001383,-0.000169,-0.000016,-0.00000626,0.00002073,-0.87,-0.804,171.861
190,58212,663311212,0.00645922081133872,-0.00807090460573913,0.997419143138036,0.071050628900398,-0.127,0.163,-9.565,0.000142,0.003109,0.000911,-0.0000161,-0.00000636,0.00002129,-0.87,-0.804,171.857
191,58212,688269212,0.00645051662104837,-0.00807028549907377,0.99741920887535,0.0710505671599895,-0.116,0.144,-9.534,-0.00063,0.001222,0.000349,-0.000016,-0.00000586,0.00002123,-0.87,-0.803,171.857
192,58212,713237212,0.00646827718164111,-0.00807124148763882,0.997422176546508,0.0710071699504704,-0.153,0.17,-9.549,0.000238,-0.000038,-0.000491,-0.0000161,-0.00000641,0.00002061,-0.87,-0.805,171.862
193,58212,738243212,0.00646779854761042,-0.00807983275468857,0.997423345231637,0.0709898180835361,-0.163,0.154,-9.511,-0.001119,0.001702,-0.000656,-0.000016,-0.00000606,0.00002078,-0.871,-0.805,171.864
194,58212,764266212,0.00646765752694074,-0.00807994563783795,0.99742210607366,0.0710072263941335,-0.153,0.155,-9.566,0.000224,-0.002108,-0.000707,-0.00001605,-0.00000596,0.00002055,-0.871,-0.805,171.862
195,58212,788300212,0.00646765752694074,-0.00807994563783795,0.99742210607366,0.0710072263941335,-0.089,0.133,-9.526,-0.000542,0.001228,-0.001625,-0.00001605,-0.00000651,0.00002129,-0.871,-0.805,171.862
196,58212,813331212,0.0064503195937025,-0.00807865189650517,0.997422857245546,0.0709983986073269,-0.151,0.16,-9.556,0.000026,0.00004,-0.000437,-0.000016,-0.00000606,0.00002061,-0.871,-0.803,171.863
197,58212,838280212,0.0064593058316674,-0.00807904507945945,0.997425269212198,0.070963643760396,-0.159,0.145,-9.515,-0.000326,-0.000205,0.000352,-0.0000161,-0.00000621,0.00002066,-0.871,-0.804,171.867
198,58212,863225212,0.00646786905720643,-0.00807977631219091,0.997423964696689,0.0709811139201277,-0.145,0.163,-9.538,0.000238,0.001124,-0.000396,-0.00001614,-0.00000606,0.00002128,-0.871,-0.805,171.865
199,58212,888655212,0.0064691079103659,-0.00806236797873892,0.997424105563472,0.070981001023706,-0.12,0.108,-9.561,0.000134,-0.00135,0.000525,-0.0000159,-0.00000647,0.00002073,-0.869,-0.805,171.865
200,58212,914170212,0.00647802322968311,-0.00806281688559287,0.997425897622013,0.0709549501573157,-0.141,0.134,-9.538,0.00035,-0.00044,0.000164,-0.000016,-0.00000662,0.00002079,-0.869,-0.806,171.868
201,58212,942348212,0.00646993817841504,-0.0080534944312661,0.997426033817897,0.0709548320392031,-0.132,0.149,-9.552,-0.00015,-0.000364,-0.000356,-0.00001605,-0.00000596,0.00002055,-0.868,-0.805,171.868
202,58212,965397212,0.00645281075028749,-0.00805203264666307,0.99742864151396,0.0709198920705228,-0.135,0.136,-9.542,0.000868,0.000446,0.000973,-0.00001605,-0.00000636,0.00002106,-0.868,-0.803,171.872
203,58212,988935212,0.00646137447636965,-0.0080527633885797,0.9974273378569,0.0709373620695162,-0.179,0.139,-9.533,0.000048,-0.00059,0.000032,-0.00001595,-0.00000641,0.0000213,-0.868,-0.804,171.87
204,58213,13917213,0.00645267021482351,-0.00805214526823028,0.997427403576421,0.0709373004735685,-0.131,0.136,-9.552,-0.001162,0.001482,0.000435,-0.0000159,-0.00000581,0.00002073,-0.868,-0.803,171.87
